Date	Time	Sp	Ind	Infl_pos	Cor_Width	Cor_Throat	Cor_Base	Cor_Len	Cor_Th_Len	Cor_Len_Var	Sepal_Len	Min_Fil_Len	Max_Fil_Len	Pistil_Len	Ovary_Height	Stigma_Height	OV/P_Ratio	SH/P_Ratio	MiF-P_dis	MaF-P_dis	MiF-P_dis/L	MaF-P_dis/L	PL/L_ratio	PL/LV_ratio	L/W_Ratio	LV/W_Ratio	L/LV_Ratio	B/W_Ratio	TW/W_Ratio	B/TW_Ratio	TL/L_Ratio	TL/LV_Ratio	TL/TW_Ratio
2/21/18	9:43:00	F5	996	1	23.4	6.5	2.4	23.26	15.79	27.62	10.64	15.02	17.11	15.18	1.37	0.9	0.090	0.059	-0.16	1.93	-0.007	0.083	0.653	0.550	0.994	1.180	0.842	0.103	0.278	0.369	0.679	0.572	2.429
2/7/18	11:10:00	F5	998	1	23	6.77	2.69	23.02	15.46	27.42	12.05	11.85	14.36	14.47	1.56	0.88	0.108	0.061	-2.62	-0.11	-0.114	-0.005	0.629	0.528	1.001	1.192	0.840	0.117	0.294	0.397	0.672	0.564	2.284
1/21/18	11:11:00	F5	998	1	20.32	5.58	2.31	21.6	14.39	25.69	10.44	11.36	14.19	12.92	1.57	0.97	0.122	0.075	-1.56	1.27	-0.072	0.059	0.598	0.503	1.063	1.264	0.841	0.114	0.275	0.414	0.666	0.560	2.579
1/19/18	11:24:00	F5	998	1	20.59	5.68	2.53	21.49	14.54	25.35	11.27	11.76	13.87	12.94	1.67	0.94	0.129	0.073	-1.18	0.93	-0.055	0.043	0.602	0.510	1.044	1.231	0.848	0.123	0.276	0.445	0.677	0.574	2.560
1/8/18	12:01:00	F5	1000	1	21.69	6.4	2.53	23.24	15.51	26.89	10.62	13.18	16.11	14.76	1.7	0.98	0.115	0.066	-1.58	1.35	-0.068	0.058	0.635	0.549	1.071	1.240	0.864	0.117	0.295	0.395	0.667	0.577	2.423
12/3/17	11:15:00	F5	1000	1	21.1	7.13	2.6	23.84	16.94	27.36	10.52	14.11	17.34	15.48	1.69	0.99	0.109	0.064	-1.37	1.86	-0.057	0.078	0.649	0.566	1.130	1.297	0.871	0.123	0.338	0.365	0.711	0.619	2.376
11/16/17	11:12:00	F5	1000	1	19.57	6.34	2.54	25.08	15.87	27.38	11.92	13.56	16.34	15.67	1.71	0.93	0.109	0.059	-2.11	0.67	-0.084	0.027	0.625	0.572	1.282	1.399	0.916	0.130	0.324	0.401	0.633	0.580	2.503
3/1/18	11:33:00	F5	1002	1	19.02	5.12	2.61	20.4	14.28	24.22	10.62	11.6	14.2	11.82	1.64	0.87	0.139	0.074	-0.22	2.38	-0.011	0.117	0.579	0.488	1.073	1.273	0.842	0.137	0.269	0.510	0.700	0.590	2.789
12/7/17	10:18:00	F5	1002	1	20.26	5.65	2.51	20.09	13.44	25.18	10.32	12.27	15.18	12.87	1.45	0.99	0.113	0.077	-0.6	2.31	-0.030	0.115	0.641	0.511	0.992	1.243	0.798	0.124	0.279	0.444	0.669	0.534	2.379
3/2/18	10:04:00	F5	1002	1	18.12	5.07	2.61	19.28	12.47	21.89	11.49	11.29	12.91	11.53	1.38	0.87	0.120	0.075	-0.24	1.38	-0.012	0.072	0.598	0.527	1.064	1.208	0.881	0.144	0.280	0.515	0.647	0.570	2.460
1/10/18	9:07:00	F5	1003	1	24.4	6.26	2.51	24.21	14.15	28.6	11.42	14.15	16.5	16.24	1.47	0.94	0.091	0.058	-2.09	0.26	-0.086	0.011	0.671	0.568	0.992	1.172	0.847	0.103	0.257	0.401	0.584	0.495	2.260
4/10/18	10:12:00	F5	1003	1	25.79	5.82	2.85	23.54	15.97	28.15	12.05	14.73	16.97	15.51	1.51	1.05	0.097	0.068	-0.78	1.46	-0.033	0.062	0.659	0.551	0.913	1.092	0.836	0.111	0.226	0.490	0.678	0.567	2.744
1/8/18	11:51:00	F5	1003	1	21.97	6.89	2.4	22.1	16.17	27.16	10.86	14.52	16.7	15.15	1.65	0.88	0.109	0.058	-0.63	1.55	-0.029	0.070	0.686	0.558	1.006	1.236	0.814	0.109	0.314	0.348	0.732	0.595	2.347
4/10/18	10:15:00	F5	1004	1	25.45	7.57	2.58	25.48	14.76	30.17	13.14	13.76	16.91	15.56	1.52	0.95	0.098	0.061	-1.8	1.35	-0.071	0.053	0.611	0.516	1.001	1.185	0.845	0.101	0.297	0.341	0.579	0.489	1.950
4/29/18	9:57:00	F5	1004	1	25.16	8.31	2.52	22.21	15.65	28.99	11.96	13.22	16.57	14.4	1.66	0.99	0.115	0.069	-1.18	2.17	-0.053	0.098	0.648	0.497	0.883	1.152	0.766	0.100	0.330	0.303	0.705	0.540	1.883
4/26/18	9:16:00	F5	1004	1	25.66	6.62	2.77	23.17	14.81	28.85	12.63	12.36	16.4	15.3	1.51	0.95	0.099	0.062	-2.94	1.1	-0.127	0.047	0.660	0.530	0.903	1.124	0.803	0.108	0.258	0.418	0.639	0.513	2.237
3/28/18	9:28:00	F5	1008	1	21.02	6.73	2.55	21.46	14.41	25.23	11.43	12.55	14.57	12.27	1.58	0.8	0.129	0.065	0.28	2.3	0.013	0.107	0.572	0.486	1.021	1.200	0.851	0.121	0.320	0.379	0.671	0.571	2.141
4/18/18	11:07:00	F5	1008	1	21.27	5.72	2.45	23.49	15.55	27.27	11.18	13.41	16.25	13.76	1.48	0.9	0.108	0.065	-0.35	2.49	-0.015	0.106	0.586	0.505	1.104	1.282	0.861	0.115	0.269	0.428	0.662	0.570	2.719
4/4/18	9:47:00	F5	1008	1	23.9	6.75	2.73	22.8	14.71	27.89	11.97	13.14	15.42	13.36	1.58	0.8	0.118	0.060	-0.22	2.06	-0.010	0.090	0.586	0.479	0.954	1.167	0.817	0.114	0.282	0.404	0.645	0.527	2.179
12/9/17	11:00:00	F5	1010	1	21.47	6.77	2.63	21.14	13.44	24.84	10.42	11.92	15.16	12.68	1.51	0.74	0.119	0.058	-0.76	2.48	-0.036	0.117	0.600	0.510	0.985	1.157	0.851	0.122	0.315	0.388	0.636	0.541	1.985
11/26/17	11:06:00	F5	1010	1	20.18	6.17	2.36	16.98	9.74	21.47	9.74	11.18	14.75	13.06	1.48	0.94	0.113	0.072	-1.88	1.69	-0.111	0.100	0.769	0.608	0.841	1.064	0.791	0.117	0.306	0.382	0.574	0.454	1.579
11/3/17	10:30:00	F5	1010	1	20.31	7.17	2.39	21.96	11.64	25.08	9.46	12.54	15.94	13.3	1.61	0.86	0.121	0.065	-0.76	2.64	-0.035	0.120	0.606	0.530	1.081	1.235	0.876	0.118	0.353	0.333	0.530	0.464	1.623
12/3/17	11:18:00	F5	1011	1	23.68	6.47	2.16	25.61	18.63	31.53	10.94	14.23	17.84	13.81	1.6	0.91	0.116	0.066	0.42	4.03	0.016	0.157	0.539	0.438	1.082	1.332	0.812	0.091	0.273	0.334	0.727	0.591	2.879
11/24/17	11:37:00	F5	1011	1	21.75	6.12	2.58	23.06	15.54	27.61	10.02	12.88	15.72	13.2	1.48	0.92	0.112	0.070	-0.32	2.52	-0.014	0.109	0.572	0.478	1.060	1.269	0.835	0.119	0.281	0.422	0.674	0.563	2.539
12/11/17	10:53:00	F5	1011	1	21.62	6.6	2.34	26.49	15.42	29.41	10.7	13.58	16.64	13.11	1.64	0.74	0.125	0.056	0.47	3.53	0.018	0.133	0.495	0.446	1.225	1.360	0.901	0.108	0.305	0.355	0.582	0.524	2.336
2/8/18	11:17:00	F5	1012	1	22.75	6.55	2.82	23.63	15.58	27.3	12.54	13.07	15.55	13.57	1.53	1.01	0.113	0.074	-0.5	1.98	-0.021	0.084	0.574	0.497	1.039	1.200	0.866	0.124	0.288	0.431	0.659	0.571	2.379
2/16/18	11:02:00	F5	1012	1	22.65	5.59	2.94	23.29	14.64	26.4	12.5	14.25	16.27	14.79	1.6	0.92	0.108	0.062	-0.54	1.48	-0.023	0.064	0.635	0.560	1.028	1.166	0.882	0.130	0.247	0.526	0.629	0.555	2.619
1/8/18	11:46:00	F5	1012	1	21.43	6.83	2.78	23.92	14.49	27.15	11.74	13.52	16.5	13.9	1.78	0.93	0.128	0.067	-0.38	2.6	-0.016	0.109	0.581	0.512	1.116	1.267	0.881	0.130	0.319	0.407	0.606	0.534	2.122
12/9/17	10:02:00	F5	1013	1	19.94	5.7	2.7	21.64	13.84	25.08	12.33	11.97	14.21	11.9	1.36	0.95	0.114	0.080	0.07	2.31	0.003	0.107	0.550	0.474	1.085	1.258	0.863	0.135	0.286	0.474	0.640	0.552	2.428
1/30/18	9:56:00	F5	1013	1	20.93	6.12	2.66	22.24	14.09	25.54	11.23	12.51	15.39	13.35	1.42	0.99	0.106	0.074	-0.84	2.04	-0.038	0.092	0.600	0.523	1.063	1.220	0.871	0.127	0.292	0.435	0.634	0.552	2.302
2/8/18	11:26:00	F5	1013	1	20.13	5.55	2.72	23.11	16.19	26.05	12	12.82	15.39	14.31	1.5	1.04	0.105	0.073	-1.49	1.08	-0.064	0.047	0.619	0.549	1.148	1.294	0.887	0.135	0.276	0.490	0.701	0.621	2.917
11/3/17	10:34:00	F5	1015	1	20.8	6.68	2.6	22.7	14.78	25.88	11.97	13.58	17.15	15.12	1.88	1.07	0.124	0.071	-1.54	2.03	-0.068	0.089	0.666	0.584	1.091	1.244	0.877	0.125	0.321	0.389	0.651	0.571	2.213
12/11/17	10:56:00	F5	1015	1	24.1	6.54	2.56	23.91	15.04	28.05	11.87	13.43	16.1	14.41	1.6	1	0.111	0.069	-0.98	1.69	-0.041	0.071	0.603	0.514	0.992	1.164	0.852	0.106	0.271	0.391	0.629	0.536	2.300
12/3/17	11:22:00	F5	1015	1	24.9	7.69	2.41	22.95	16.6	29.63	13.48	14.73	18.55	15.28	1.87	1.08	0.122	0.071	-0.55	3.27	-0.024	0.142	0.666	0.516	0.922	1.190	0.775	0.097	0.309	0.313	0.723	0.560	2.159
3/7/18	10:33:00	F5	1017	1	25.2	6.22	2.61	24.87	16.53	30.05	12.77	15.39	17.09	13.59	1.38	0.9	0.102	0.066	1.8	3.5	0.072	0.141	0.546	0.452	0.987	1.192	0.828	0.104	0.247	0.420	0.665	0.550	2.658
3/9/18	9:32:00	F5	1017	1	24.88	6.01	2.66	23.53	14.21	28.8	13.49	14.21	16.33	14.23	1.48	0.94	0.104	0.066	-0.02	2.1	-0.001	0.089	0.605	0.494	0.946	1.158	0.817	0.107	0.242	0.443	0.604	0.493	2.364
1/10/18	9:14:00	F5	1017	1	26.14	7.3	2.6	26.08	15.71	31.03	10.91	15.53	18.63	14.31	1.46	0.93	0.102	0.065	1.22	4.32	0.047	0.166	0.549	0.461	0.998	1.187	0.840	0.099	0.279	0.356	0.602	0.506	2.152
11/11/17	10:46:00	F5	1018	1	16.52	6.38	2.44	21.99	13.89	23.84	11.46	13.76	15.72	14.26	1.57	1	0.110	0.070	-0.5	1.46	-0.023	0.066	0.648	0.598	1.331	1.443	0.922	0.148	0.386	0.382	0.632	0.583	2.177
1/15/18	9:17:00	F5	1018	1	21.51	6.53	2.4	19	12.07	23.83	10.48	12.29	14.27	13.16	1.55	0.91	0.118	0.069	-0.87	1.11	-0.046	0.058	0.693	0.552	0.883	1.108	0.797	0.112	0.304	0.368	0.635	0.507	1.848
1/10/18	9:17:00	F5	1018	2	20.51	5.77	2.19	20.25	13.39	23.66	9.65	13.05	13.86	14.48	1.5	1.12	0.104	0.077	-1.43	-0.62	-0.071	-0.031	0.715	0.612	0.987	1.154	0.856	0.107	0.281	0.380	0.661	0.566	2.321
11/16/17	11:16:00	F5	1019	1	20.63	5.73	2.53	20.89	12.52	24.31	10.98	13.08	16.07	13.64	1.68	0.96	0.123	0.070	-0.56	2.43	-0.027	0.116	0.653	0.561	1.013	1.178	0.859	0.123	0.278	0.442	0.599	0.515	2.185
12/15/17	11:43:00	F5	1019	1	23.49	6.31	2.55	22.69	15.46	27.55	10.34	13.98	17.19	13.46	1.57	1.04	0.117	0.077	0.52	3.73	0.023	0.164	0.593	0.489	0.966	1.173	0.824	0.109	0.269	0.404	0.681	0.561	2.450
12/19/17	11:53:00	F5	1019	1	23.74	6.48	2.61	23.9	13.88	28.06	11.05	13.82	17.55	14.76	1.47	1.05	0.100	0.071	-0.94	2.79	-0.039	0.117	0.618	0.526	1.007	1.182	0.852	0.110	0.273	0.403	0.581	0.495	2.142
11/3/17	10:38:00	F5	1021	1	23.34	7.78	2.4	24.4	16.02	27.62	9.98	15.2	18.45	15.44	1.69	0.99	0.109	0.064	-0.24	3.01	-0.010	0.123	0.633	0.559	1.045	1.183	0.883	0.103	0.333	0.308	0.657	0.580	2.059
12/15/17	11:47:00	F5	1021	1	24.04	7.15	2.55	25.35	16.93	28.25	11.12	14.08	17.57	14.66	1.71	1.06	0.117	0.072	-0.58	2.91	-0.023	0.115	0.578	0.519	1.054	1.175	0.897	0.106	0.297	0.357	0.668	0.599	2.368
11/24/17	11:40:00	F5	1021	1	22.69	6.78	2.68	22.61	13.46	24.81	10.55	13.34	16.19	13.38	1.75	1.02	0.131	0.076	-0.04	2.81	-0.002	0.124	0.592	0.539	0.996	1.093	0.911	0.118	0.299	0.395	0.595	0.543	1.985
12/3/17	11:26:00	F5	1022	1	27.13	7.12	2.41	26.89	16.95	32.06	11.41	15.18	17.49	17.31	1.73	0.93	0.100	0.054	-2.13	0.18	-0.079	0.007	0.644	0.540	0.991	1.182	0.839	0.089	0.262	0.338	0.630	0.529	2.381
11/3/17	11:41:00	F5	1022	1	24.09	7.14	2.43	25.35	17.5	30.35	10.94	14.12	18.17	17.18	2.01	0.91	0.117	0.053	-3.06	0.99	-0.121	0.039	0.678	0.566	1.052	1.260	0.835	0.101	0.296	0.340	0.690	0.577	2.451
11/18/17	11:39:00	F5	1022	1	19.44	6.36	2.31	21.19	11.68	24.61	11.24	11.1	14.71	15.14	1.75	1.11	0.116	0.073	-4.04	-0.43	-0.191	-0.020	0.714	0.615	1.090	1.266	0.861	0.119	0.327	0.363	0.551	0.475	1.836
12/17/17	9:54:00	F5	1024	1	27.08	6.73	2.54	23.44	15.95	29.79	12.28	15.5	18.44	15.84	1.39	1.01	0.088	0.064	-0.34	2.6	-0.015	0.111	0.676	0.532	0.866	1.100	0.787	0.094	0.249	0.377	0.680	0.535	2.370
1/10/18	9:20:00	F5	1024	2	24.08	5.99	2.61	23.33	14.79	27.15	11.56	15.01	17.43	15.81	1.47	1.06	0.093	0.067	-0.8	1.62	-0.034	0.069	0.678	0.582	0.969	1.127	0.859	0.108	0.249	0.436	0.634	0.545	2.469
1/8/18	11:48:00	F5	1024	1	25.77	7.27	2.36	23.69	14.96	29.08	11.95	15.96	18.38	15.14	1.37	0.92	0.090	0.061	0.82	3.24	0.035	0.137	0.639	0.521	0.919	1.128	0.815	0.092	0.282	0.325	0.631	0.514	2.058
11/3/17	10:43:00	F5	1025	1	21.64	7.65	2.13	22.25	15.51	26.08	12.14	13.58	16.15	12.69	1.87	1.06	0.147	0.084	0.89	3.46	0.040	0.156	0.570	0.487	1.028	1.205	0.853	0.098	0.354	0.278	0.697	0.595	2.027
12/11/17	10:59:00	F5	1025	1	19.85	6.12	2.49	21.48	13.75	24.08	10.99	11.66	13.75	12.24	1.73	0.99	0.141	0.081	-0.58	1.51	-0.027	0.070	0.570	0.508	1.082	1.213	0.892	0.125	0.308	0.407	0.640	0.571	2.247
12/13/17	10:49:00	F5	1025	1	22.29	6.6	2.53	22.62	15.07	26.47	10.68	12.62	14.95	12.42	1.45	0.99	0.117	0.080	0.2	2.53	0.009	0.112	0.549	0.469	1.015	1.188	0.855	0.114	0.296	0.383	0.666	0.569	2.283
11/24/17	11:44:00	F5	1027	1	17.89	5.85	2.35	19.2	13.05	22.94	9.15	11.09	13.37	12.3	1.65	0.96	0.134	0.078	-1.21	1.07	-0.063	0.056	0.641	0.536	1.073	1.282	0.837	0.131	0.327	0.402	0.680	0.569	2.231
12/11/17	11:02:00	F5	1027	1	19.4	6.35	2.47	22.97	14.02	25.39	10.5	12.69	15.32	14.65	1.53	0.97	0.104	0.066	-1.96	0.67	-0.085	0.029	0.638	0.577	1.184	1.309	0.905	0.127	0.327	0.389	0.610	0.552	2.208
12/13/17	10:52:00	F5	1027	1	17.16	6.05	2.7	21.07	13.44	23.01	9.85	12.19	14.87	14.07	1.68	0.83	0.119	0.059	-1.88	0.8	-0.089	0.038	0.668	0.611	1.228	1.341	0.916	0.157	0.353	0.446	0.638	0.584	2.221
11/28/17	10:30:00	F5	1028	1	19.31	5.01	2.64	20.49	14.07	24.54	11.34	12.43	14.84	14.13	1.82	1.03	0.129	0.073	-1.7	0.71	-0.083	0.035	0.690	0.576	1.061	1.271	0.835	0.137	0.259	0.527	0.687	0.573	2.808
11/24/17	11:47:00	F5	1028	1	22.46	5.48	2.52	22.51	14.45	26.66	11.56	14.39	16.67	15.09	1.52	1.03	0.101	0.068	-0.7	1.58	-0.031	0.070	0.670	0.566	1.002	1.187	0.844	0.112	0.244	0.460	0.642	0.542	2.637
11/3/17	10:47:00	F5	1028	1	23.27	5.91	2.58	22.66	16.24	27.68	11.59	14.21	18.12	15.81	1.95	1.08	0.123	0.068	-1.6	2.31	-0.071	0.102	0.698	0.571	0.974	1.190	0.819	0.111	0.254	0.437	0.717	0.587	2.748
11/3/17	11:46:00	F5	1031	1	24.55	6.7	2.46	24.75	15.94	27.88	11.69	15.27	17.23	13.61	1.96	0.89	0.144	0.065	1.66	3.62	0.067	0.146	0.550	0.488	1.008	1.136	0.888	0.100	0.273	0.367	0.644	0.572	2.379
12/15/17	11:50:00	F5	1031	1	22.92	7.39	2.58	23.66	14.39	27.05	11.76	11.9	15.39	12.68	1.92	0.9	0.151	0.071	-0.78	2.71	-0.033	0.115	0.536	0.469	1.032	1.180	0.875	0.113	0.322	0.349	0.608	0.532	1.947
11/5/17	11:47:00	F5	1031	1	23.81	7.53	2.37	25.93	15.68	29.38	11.25	15.15	19.3	14.23	2	1.1	0.141	0.077	0.92	5.07	0.035	0.196	0.549	0.484	1.089	1.234	0.883	0.100	0.316	0.315	0.605	0.534	2.082
12/9/17	11:03:00	F5	1032	1	24.21	7.74	2.64	24.14	13.88	27.97	10.71	12.71	16.57	15.36	1.83	0.95	0.119	0.062	-2.65	1.21	-0.110	0.050	0.636	0.549	0.997	1.155	0.863	0.109	0.320	0.341	0.575	0.496	1.793
11/26/17	11:10:00	F5	1032	1	24.56	8.71	2.53	24.7	14.78	28.74	11.82	14.45	17.33	16.42	1.96	0.94	0.119	0.057	-1.97	0.91	-0.080	0.037	0.665	0.571	1.006	1.170	0.859	0.103	0.355	0.290	0.598	0.514	1.697
12/13/17	10:55:00	F5	1032	1	24.62	7.38	2.6	26.28	13.98	28.88	12.07	13.81	16.98	15.25	1.74	0.94	0.114	0.062	-1.44	1.73	-0.055	0.066	0.580	0.528	1.067	1.173	0.910	0.106	0.300	0.352	0.532	0.484	1.894
12/11/17	9:59:00	F5	1035	1	23.54	6.41	2.89	19.79	12.91	24.94	11.87	12.66	14.85	12.19	1.43	1.05	0.117	0.086	0.47	2.66	0.024	0.134	0.616	0.489	0.841	1.059	0.794	0.123	0.272	0.451	0.652	0.518	2.014
3/6/18	9:34:00	F5	1035	1	21.77	6.24	2.5	22.28	15.25	25.84	12.18	13.35	15.19	11.61	1.62	0.92	0.140	0.079	1.74	3.58	0.078	0.161	0.521	0.449	1.023	1.187	0.862	0.115	0.287	0.401	0.684	0.590	2.444
12/15/17	11:53:00	F5	1035	1	25.48	7.15	2.9	21.98	14.82	26.54	11.2	13.04	15.98	12.54	1.62	0.99	0.129	0.079	0.5	3.44	0.023	0.157	0.571	0.472	0.863	1.042	0.828	0.114	0.281	0.406	0.674	0.558	2.073
12/9/17	11:07:00	F5	1036	1	24.24	7.05	2.61	21.94	14.44	27.7	11.91	13.52	16.4	13.98	1.75	0.94	0.125	0.067	-0.46	2.42	-0.021	0.110	0.637	0.505	0.905	1.143	0.792	0.108	0.291	0.370	0.658	0.521	2.048
11/24/17	9:48:00	F5	1036	1	19.72	6.45	2.62	23.81	11.85	25.16	10.35	13.71	16.21	13.5	1.68	0.86	0.124	0.064	0.21	2.71	0.009	0.114	0.567	0.537	1.207	1.276	0.946	0.133	0.327	0.406	0.498	0.471	1.837
11/16/17	11:20:00	F5	1036	1	25.31	6.87	2.58	25.91	13.96	29.08	13.03	14.12	18.34	15.84	1.91	0.95	0.121	0.060	-1.72	2.5	-0.066	0.096	0.611	0.545	1.024	1.149	0.891	0.102	0.271	0.376	0.539	0.480	2.032
3/18/18	10:15:00	F5	1038	1	24.38	6.9	2.56	22.46	15.13	27.88	10.89	13.34	16.32	13.49	1.7	1	0.126	0.074	-0.15	2.83	-0.007	0.126	0.601	0.484	0.921	1.144	0.806	0.105	0.283	0.371	0.674	0.543	2.193
3/9/18	11:01:00	F5	1038	1	18.63	6.37	2.56	21.29	14.7	24.97	11.28	12.76	14.88	11.09	1.31	0.91	0.118	0.082	1.67	3.79	0.078	0.178	0.521	0.444	1.143	1.340	0.853	0.137	0.342	0.402	0.690	0.589	2.308
2/23/18	11:27:00	F5	1038	1	22.99	7.39	2.62	22.34	15.79	26.91	11.13	13.55	16.04	13.42	1.63	0.95	0.121	0.071	0.13	2.62	0.006	0.117	0.601	0.499	0.972	1.171	0.830	0.114	0.321	0.355	0.707	0.587	2.137
12/15/17	11:56:00	F5	1040	1	24.23	7.97	2.8	24.72	15.96	28.54	13.25	13.24	16.44	16.07	1.67	1	0.104	0.062	-2.83	0.37	-0.114	0.015	0.650	0.563	1.020	1.178	0.866	0.116	0.329	0.351	0.646	0.559	2.003
12/3/17	9:57:00	F5	1040	1	24.11	7.11	2.46	26.59	16.58	29.14	12.41	14.28	17.31	16.48	1.6	1.05	0.097	0.064	-2.2	0.83	-0.083	0.031	0.620	0.566	1.103	1.209	0.912	0.102	0.295	0.346	0.624	0.569	2.332
11/16/17	11:24:00	F5	1040	1	25.08	6.26	2.78	26.53	13.84	28.2	12.03	14.4	17.11	16.47	1.73	1.03	0.105	0.063	-2.07	0.64	-0.078	0.024	0.621	0.584	1.058	1.124	0.941	0.111	0.250	0.444	0.522	0.491	2.211
12/19/17	11:57:00	F5	1041	2	30.13	7.38	2.9	27.09	16.94	32.74	14.08	16.16	19.11	14.9	1.88	1.06	0.126	0.071	1.26	4.21	0.047	0.155	0.550	0.455	0.899	1.087	0.827	0.096	0.245	0.393	0.625	0.517	2.295
12/15/17	11:59:00	F5	1041	1	26.75	7.41	2.89	25.34	15.65	30.53	11.49	15.07	18.23	13.66	1.66	1.12	0.122	0.082	1.41	4.57	0.056	0.180	0.539	0.447	0.947	1.141	0.830	0.108	0.277	0.390	0.618	0.513	2.112
12/9/17	11:40:00	F5	1041	1	22.41	6.5	2.48	21.16	14.65	27.31	10.72	12.8	17.24	12.75	1.77	0.97	0.139	0.076	0.05	4.49	0.002	0.212	0.603	0.467	0.944	1.219	0.775	0.111	0.290	0.382	0.692	0.536	2.254
11/7/17	10:37:00	F5	1042	1	25.15	6.61	2.76	24.83	15.32	28.56	11.31	13.64	16.73	14.19	1.81	1.25	0.128	0.088	-0.55	2.54	-0.022	0.102	0.571	0.497	0.987	1.136	0.869	0.110	0.263	0.418	0.617	0.536	2.318
12/11/17	11:06:00	F5	1042	1	24.98	7.43	2.25	25.94	15.27	28.4	11.4	13.27	15.79	14.19	1.67	0.93	0.118	0.066	-0.92	1.6	-0.035	0.062	0.547	0.500	1.038	1.137	0.913	0.090	0.297	0.303	0.589	0.538	2.055
12/9/17	11:44:00	F5	1042	1	24.79	7.56	2.49	21.52	15.3	27.64	11.17	12.87	15.18	13.6	1.42	0.96	0.104	0.071	-0.73	1.58	-0.034	0.073	0.632	0.492	0.868	1.115	0.779	0.100	0.305	0.329	0.711	0.554	2.024
12/9/17	11:48:00	F5	1043	1	22.67	6.3	2.28	23.45	15.38	27.88	10.93	13.03	16.48	13.37	1.53	0.91	0.114	0.068	-0.34	3.11	-0.014	0.133	0.570	0.480	1.034	1.230	0.841	0.101	0.278	0.362	0.656	0.552	2.441
11/9/17	11:24:00	F5	1043	1	23.73	6.16	2.18	24.95	16.28	29.13	11.12	14.46	16.64	13.54	1.85	0.87	0.137	0.064	0.92	3.1	0.037	0.124	0.543	0.465	1.051	1.228	0.857	0.092	0.260	0.354	0.653	0.559	2.643
12/11/17	11:09:00	F5	1043	1	22.58	6.37	2.46	23.03	14.85	27.14	10.35	13.19	16.49	13.84	1.7	0.97	0.123	0.070	-0.65	2.65	-0.028	0.115	0.601	0.510	1.020	1.202	0.849	0.109	0.282	0.386	0.645	0.547	2.331
12/9/17	11:51:00	F5	1044	1	19.82	5.3	2.79	19.36	13.56	22.89	12.6	11.57	14.89	13.44	1.59	0.92	0.118	0.068	-1.87	1.45	-0.097	0.075	0.694	0.587	0.977	1.155	0.846	0.141	0.267	0.526	0.700	0.592	2.558
12/17/17	10:13:00	F5	1044	1	19.51	6.13	2.42	20.36	13.3	24.04	11.14	11.47	14.94	14.21	1.81	1.05	0.127	0.074	-2.74	0.73	-0.135	0.036	0.698	0.591	1.044	1.232	0.847	0.124	0.314	0.395	0.653	0.553	2.170
12/15/17	11:27:00	F5	1044	1	18.44	6.1	2.84	19.63	12.8	23.23	11.7	12.16	15.32	15.4	1.78	0.98	0.116	0.064	-3.24	-0.08	-0.165	-0.004	0.785	0.663	1.065	1.260	0.845	0.154	0.331	0.466	0.652	0.551	2.098
11/13/17	9:51:00	F5	1045	1	21.31	6.08	2.46	23.88	14.97	26.15	13.12	14.01	16.64	15.08	1.8	1.11	0.119	0.074	-1.07	1.56	-0.045	0.065	0.631	0.577	1.121	1.227	0.913	0.115	0.285	0.405	0.627	0.572	2.462
1/10/18	9:23:00	F5	1045	1	22.97	6.53	2.5	22.88	16.15	26.98	11.49	14.43	16.59	15.08	1.66	1.05	0.110	0.070	-0.65	1.51	-0.028	0.066	0.659	0.559	0.996	1.175	0.848	0.109	0.284	0.383	0.706	0.599	2.473
2/8/18	11:40:00	F5	1045	1	21.43	6.04	2.46	22.33	14.51	25.93	10.51	14.69	17.28	14.42	1.67	1.07	0.116	0.074	0.27	2.86	0.012	0.128	0.646	0.556	1.042	1.210	0.861	0.115	0.282	0.407	0.650	0.560	2.402
11/18/17	11:43:00	F5	1047	1	17.4	6.25	2.56	19.99	12.21	23.53	9.94	11.46	14.81	12.35	1.94	0.97	0.157	0.079	-0.89	2.46	-0.045	0.123	0.618	0.525	1.149	1.352	0.850	0.147	0.359	0.410	0.611	0.519	1.954
3/13/18	11:08:00	F5	1047	1	22.44	6.58	2.62	22.13	13.98	25.84	10.9	12.58	15.12	13.73	1.48	0.96	0.108	0.070	-1.15	1.39	-0.052	0.063	0.620	0.531	0.986	1.152	0.856	0.117	0.293	0.398	0.632	0.541	2.125
3/28/18	10:19:00	F5	1047	1	24.06	6.39	2.67	23.3	16.11	28.24	10.23	13.83	16.7	14.38	1.73	0.85	0.120	0.059	-0.55	2.32	-0.024	0.100	0.617	0.509	0.968	1.174	0.825	0.111	0.266	0.418	0.691	0.570	2.521
3/26/18	10:52:00	C	1048	1	28.87	7.15	2.85	25.31	17.05	31.57	10.43	16.36	19.26	15.42	1.54	1.05	0.100	0.068	0.94	3.84	0.037	0.152	0.609	0.488	0.877	1.094	0.802	0.099	0.248	0.399	0.674	0.540	2.385
3/24/18	10:29:00	C	1048	1	26.12	7.28	2.73	24.85	16.44	29.93	10.82	15.64	17.64	14	1.59	0.99	0.114	0.071	1.64	3.64	0.066	0.146	0.563	0.468	0.951	1.146	0.830	0.105	0.279	0.375	0.662	0.549	2.258
